stop_id,stop_code,stop_name,stop_lat,stop_lon
1800ED15741,manapgtj,"Glodwick, Waterloo Street/Glodwick Road (Nr Church)",53.53550,-2.09729
1800ED15751,manapgtm,"Oldham, Waterloo Street/Hardy Street (Os House 193)",53.53664,-2.10170
1800ED15771,manapgtp,"Oldham, Waterloo Street/Churchill Street (Op Building 99)",53.53812,-2.10532
1800ED15781,manapgtw,"Oldham, Waterloo Street/Hardy Street (O/s House 204)",53.53656,-2.10170
1800ED15791,manapgwa,"Glodwick, Glodwick Road/Waterloo Street (Os School)",53.53560,-2.09625
1800ED15801,manapgwd,"Glodwick, Glodwick Road/Bolton Street (Nr Church)",53.53657,-2.09603
1800ED15811,manapgwg,"Glodwick, Glodwick Road/Roundthorn Road (Health Cntre Op)",53.53802,-2.09550
1800ED15821,manapgwj,"Glodwick, Glodwick Road/Roundthorn Road (Op Medical Cnr)",53.53839,-2.09535
1800ED15831,manapgwm,"Glodwick, Roundthorn Rd/Gladstone Street (Nr Health Centre)",53.53796,-2.09395
1800ED15841,manapgwp,"Clarksfield, Glodwick Road/Greengate Street (Factory Opp)",53.54025,-2.09700
1800ED15851,manapgwt,"Clarksfield, Glodwick Road/Greengate Street (Op Works)",53.54139,-2.09709
1800ED15861,manapjad,"Clarksfield, Glodwick Road/Hamilton Street (Opp House 28)",53.54182,-2.09673
1800ED15871,manapjaj,"Clarksfield, Lees Road/Glodwick Road (Op Fire Station)",53.54253,-2.09578
1800ED15881,manapjam,"Clarksfield, Lees Road/Glodwick Road (Opp Garage)",53.54276,-2.09773
1800ED15891,manapjap,"Oldham Mumps, Bottom O'th' Moor/Black Swan (Nr Black Swan)",53.54376,-2.09923
1800ED15901,manapjat,"Oldham Mumps, Bottom O'th' Moor/Black Swan (Nr Kwikfit)",53.54388,-2.09876
1800ED15921,manapjaw,"Greenacres, Greenacres Road/Huddersfield Road (Os Warehouse)",53.54413,-2.09640
1800ED15931,manapjda,"Greenacres, Huddersfield Rd/Greenacres Rd (Os Welding Serv)",53.54471,-2.09577
1800ED15941,manapjdg,"Greenacres, Huddersfield Road/Barry Street (Os Garage)",53.54507,-2.09544
1800ED15951,manapjdj,"Lower Moor (Oldham), Shaw Road/Huddersfield Road (Shop)",53.54516,-2.09767
1800ED15961,manapjdm,"Lower Moor (Oldham), Shaw Road/Stampstone Street (Op Works)",53.54577,-2.09857
1800ED15971,manapjdp,"Lower Moor (Oldham), Shaw Road/Egerton Street (Rway Bridge Opp)",53.54719,-2.10180
1800ED15981,manapjdt,"Lower Moor (Oldham), Shaw Road/Daltry Street  (Stop D)",53.54879,-2.10272
1800ED16001,manapjga,"Lower Moor (Oldham), Shaw Road/Daltry Street  (Stop C)",53.54921,-2.10307
1800ED16011,manapjgd,"Derker, Shaw Road/Mortimer Street  (Stop A)",53.55078,-2.10356
1800ED16021,manapjgj,"Derker, Shaw Road/Mortimer Street  (Stop B)",53.55069,-2.10339
1800ED16031,manapjgm,"Jubilee (Shaw), Milnrow Road/Jubilee Crossing (Nr Open Land)",53.59437,-2.08836
1800ED16041,manapjgp,"Jubilee (Shaw), Milnrow Road/Jubilee Crossing (Nr House 9)",53.59408,-2.08854
1800ED16051,manapjgt,"Shaw (Oldham), Milnrow Road/The Jubilee (Op Jubilee Inn)",53.59234,-2.08801
1800ED16061,manapjgw,"Shaw (Oldham), Milnrow Road/The Jubilee (Opp House 449a)",53.59193,-2.08778
1800ED16071,manapjma,"Buckstones Estate, Milnrow Road/Buckstones Road (nr Foot Bridge)",53.58741,-2.08789
1800ED16081,manapjmd,"Buckstones Estate, Buckstones Rd/George St (Op Hse 67)",53.58759,-2.08628
1800ED16091,manapjmg,"Buckstones Estate, Buckstones Road/George Street (Os Hse 71)",53.58749,-2.08525
1800ED16101,manapjmj,"Buckstones Estate, Buckstones Rd/Cliff Hill Rd (Os Hse 104)",53.58688,-2.08245
1800ED16111,manapjmp,"Buckstones Estate, Buckstones Rd/Hillside Ave (Os Hse 169)",53.58671,-2.08093
1800ED16121,manapjmt,"Buckstones Estate, Buckstones Rd/Hillside Ave (Nr The Laurels)",53.58504,-2.07766
1800ED16131,manapjmw,"Buckstones Estate, Buckstones Estate (Nr Grass Land)",53.58498,-2.07736
1800ED16141,manapjpd,"Buckstones Estate, Hillside Ave/Buckstones Terminus (Os Sch)",53.58337,-2.08159
1800ED16151,manapjpg,"Buckstones Estate, Hillside Avenue/Grains Road (Nr School)",53.58078,-2.08211
1800ED16161,manapjpj,"Buckstones Estate, Hillside Avenue/Grains Road (O/s House 4)",53.58071,-2.08197
1800ED16171,manapjpm,"Buckstones Estate, Grains Road/Leisure Centre (Os Leis Ctre)",53.57888,-2.08410
1800ED16181,manapjpt,"Buckstones Estate, Grains Road/Leisure Centre (Op Leis Ctre)",53.57874,-2.08405
1800ED16191,manapjpw,"Shaw (Oldham), Beal Lane/Cheetham Street (Os Shop)",53.57693,-2.08613
1800ED16201,manapjta,"Shaw (Oldham), Beal Lane/Cheetham Street (Op Shop)",53.57684,-2.08636
1800ED16211,manapjtd,"Newtown (Shaw), Beal Ln/Shaw & Crompton Rail Station  (Stop G)",53.57705,-2.09068
1800ED16221,manapjtg,"Newtown (Shaw), Beal Ln/Shaw & Crompton Rail Station  (Stop F)",53.57720,-2.09151
1800ED16231,manapjtj,"Newtown (Shaw), Beal Lane/Park Street  (Stop E)",53.57763,-2.09260
1800ED16241,manapjtm,"Shaw (Oldham), Milnrow Road/Travis Street  (Stop B)",53.57811,-2.09301
1800ED16251,manapjtp,"Shaw (Oldham), Milnrow Road/Travis Street  (Stop A)",53.57840,-2.09284
1800ED16261,manapjtw,"Shaw (Oldham), Milnrow Road/Chancery Lane (Nr Hotel)",53.57995,-2.09176
1800ED16271,manapjwa,"Shaw (Oldham), Milnrow Road/Chancery Lane (Op Hairdressers)",53.58024,-2.09173
1800ED16281,manapjwd,"Wrens Nest (Shaw), Smallbrook Road/Wrens Nest (O/s House 7)",53.58291,-2.09131
1800ED16291,manapjwg,"Buckstones Estate, Milnrow Road/Buckstones Road (Op Hse 44)",53.58767,-2.08803
1800ED16301,manapjwj,"Buckstones Estate, Milnrow Road/Bridge Street (Opp Car Park)",53.58574,-2.08940
1800ED16311,manapjwm,"Buckstones Estate, Milnrow Rd/Bridge Street (Nr Playground)",53.58543,-2.08940
1800ED16321,manapjwp,"Rushcroft, Trent Road/Valley Rise (Nr House 56)",53.58576,-2.09975
1800ED16331,manapjwt,"Rushcroft, Trent Road/Hawkshead Road (O/s House 110)",53.58632,-2.10454
1800ED16341,manapmad,"Rushcroft, Trent Road/Long Rushes (O/s Doctors Surgery)",53.58495,-2.10725
1800ED16351,manapmag,"Rushcroft, Duchess Street/Derwent Drive (O/s House 141)",53.58321,-2.10368
1800ED16361,manapmaj,"Rushcroft, Duchess Street/Bourne Road (Bread Shop)",53.58360,-2.09992
1800ED16371,manapmam,"Rushcroft, Duchess Street/Trent Road (Os Hse 59)",53.58446,-2.09669
1800ED16381,manapmap,"Rushcroft, Duchess Street/Trent Road (O/s House 52)",53.58472,-2.09603
1800ED16391,manapmat,"Rushcroft, Cowie Street/Helmshore Way (Opp House 10)",53.58493,-2.09248
1800ED16411,manapmaw,"Wrens Nest (Shaw), Smallbrook Road/Wrens Nest (Adj Toilets)",53.58347,-2.09082
1800ED16431,manapmda,"Wrens Nest (Shaw), Milnrow Road/Wrens Nest (O/s House 188)",53.58303,-2.09069
1800ED16441,manapmdg,"Shaw (Oldham), Rochdale Road/Crompton Way (Diy Shop Opp)",53.57847,-2.09561
1800ED16451,manapmdj,"Shaw (Oldham), Rochdale Road/The Star Inn (Op Star Inn)",53.57910,-2.09744
1800ED16461,manapmdm,"Shaw (Oldham), Rochdale Road/Chamber Road (Hair Salon Opp)",53.57932,-2.09972
1800ED16471,manapmdp,"Shaw (Oldham), Rochdale Road/Black Horse (Op Black Horse)",53.57981,-2.10263
1800ED16481,manapmdt,"Shaw (Oldham), Rochdale Road/Black Horse (Os Black Horse)",53.57975,-2.10289
1800ED16491,manapmdw,"High Crompton, Rochdale Road/The Orchards (Nr School)",53.58096,-2.10686
1800ED16501,manapmga,"High Crompton, Rochdale Road/The Orchards (Op School)",53.58099,-2.10762
1800ED16511,manapmgd,"Heyside, Heyside/Bull's Head (Nr Cricket Ground)",53.56579,-2.10042
1800ED16521,manapmgj,"Heyside, Heyside/Bull's Head (Nr Cricket Ground)",53.56573,-2.10064
1800ED16531,manapmgm,"Shaw Side, Heyside/St Josephs (Os Church)",53.56892,-2.09836
1800ED16541,manapmgp,"Shaw Side, Heyside/St Josephs (Opp Church)",53.56854,-2.09844
1800ED16551,manapmgt,"Shaw Side, Oldham Road/Cowlishaw Lane (O/s House 112)",53.57093,-2.09861
1800ED16561,manapmgw,"Shaw Side, Heyside/Cowlishaw Lane (Nr Miller House)",53.57153,-2.09828
1800ED16571,manapmja,"Shaw (Oldham), Oldham Road/Kings Arms (O/s House 36)",53.57267,-2.09809
1800ED16581,manapmjd,"Shaw (Oldham), Oldham Road/Kings Arms (o/s Kings Arms)",53.57333,-2.09768
1800ED16591,manapmjg,"Cowlishaw, Manchester Road/Moor Street (O/s House 40)",53.57329,-2.09943
1800ED16601,manapmjm,"Cowlishaw, Manchester Road/Moor Street (Os House 23)",53.57307,-2.09957
1800ED16611,manapmjp,"Cowlishaw, Manchester Road/Cowlishaw Lane (nr Social Club)",53.57201,-2.10136
1800ED16621,manapmjt,"Cowlishaw, Manchester Road/Cowlishaw Lane (O/s House 126)",53.57193,-2.10178
1800ED16631,manapmjw,"Luzley Brook, Shaw Road/Spring Vale Way (O/s House 491)",53.57030,-2.10457
1800ED16641,manapmpa,"Luzley Brook, Shaw Road/Spring Vale Way (o/s Hse 388)",53.56976,-2.10530
1800ED16651,manapmpd,"Luzley Brook, Shaw Road/High Barn Road (Old People Home)",53.56773,-2.10907
1800ED16661,manapmpg,"Heyside, Blackshaw Lane/Shaw Road (O/s House 1)",53.56691,-2.10772
1800ED16671,manapmpj,"Heyside, Blackshaw Lane/Cornish Way (O/s House 96)",53.56669,-2.10629
1800ED16681,manapmpm,"Heyside, Blackshaw Lane/Cornish Way (O/s House 57)",53.56678,-2.10603
1800ED16691,manapmpt,"Heyside, Blackshaw Lane/Perth Street (Nr Open Land)",53.56575,-2.10267
1800ED16701,manapmpw,"Heyside, Water Street/Perth Street (Post Box)",53.56571,-2.10230
1800ED16731,manapmtg,"Royton, Shaw Road/Red Rose Garage (Op House 180)",53.56535,-2.11308
1800ED16751,manapmtm,"Royton, Shaw Road/Turf Lane (O/s House 71)",53.56269,-2.11769
1800ED16771,manapmtp,"Royton, Shaw Road/Oldham Road (Nr Open Land)",53.56144,-2.11929
1800ED11001,manampaj,"Moorside (Oldham), Ripponden Road/Highfield Terrace (Opp House 572)",53.55941,-2.07932
1800ED11011,manampap,"Top of Moor, Greenacres Road/Cotton Tree Close (O/s House 2)",53.54733,-2.07717
1800ED11071,manampat,"Oldham, Waterloo Street/Union Street (Os Warehouse)",53.54062,-2.10785
1800ED11111,manampda,"Waterhead (Oldham), Greenacres Road/Bulls Head (Op Bulls Head)",53.54832,-2.07353
1800ED11121,manampdg,"Waterhead (Oldham), Greenacres Road/Bulls Head (Os Bulls Head)",53.54842,-2.07326
1800ED11151,manampdm,"Holts, Lees New Road/Oldham Golf Club (Opp. Golf Club)",53.53017,-2.06908
1800ED11161,manampdp,"White Gate (Chadderton), Long Lane/Broadway (Os Shops)",53.52718,-2.15770
1800ED11301,manampgm,"Strine Dale, Whitehall Lane/Broadstone Ave (Os Playing fld)",53.56498,-2.06571
1800ED11321,manampgp,"Greenfield (Saddleworth), Oldham Road/Greenfield Station (Nr Open Land)",53.54020,-2.01196
1800ED11401,manampjd,"Cowhill (Chadderton), Walsh Street/Petworth Road (Old Peoples Hme)",53.53911,-2.13897
1800ED11471,manampta,"Failsworth (Oldham), Hale Lane/Brookfold (Opp House 41)",53.51217,-2.16350
1800ED11551,manamptd,"Hollinwood (Oldham), Tweedale Way/Morrisons (Opp Morrisons)",53.52141,-2.15234
1800ED11561,manamptg,"Hollinwood (Oldham), Tweedale Way/Morrisons (Os Morrisons)",53.52155,-2.15248
1800ED11831,manamptj,"Diggle, Huddersfield Road/Methodist Centre (Opp House 259)",53.56621,-1.99878
1800ED12011,manamptm,"Waterhead (Oldham), Huddersfield Road/Waterhead (Nr Hse 491)",53.54974,-2.07384
1800ED12021,manamptp,"Cross Bank (Birks), Huddersfield Road/Stamford Road (O/s House 591)",53.54815,-2.06809
1800ED12031,manamptw,"Cross Bank (Birks), Huddersfield Road/Stamford Road (Opp Hse 605)",53.54847,-2.06892
1800ED12041,manampwa,"Austerlands, Huddersfield Road/Austerlands Chimney (Op Public House)",53.54633,-2.06425
1800ED12051,manampwd,"Austerlands, Huddersfield Rd/Austerlands Chimney (Os Pub)",53.54624,-2.06340
1800ED12061,manampwg,"Austerlands, Huddersfield Road/Heywood Lane (Op Hse 847)",53.54624,-2.05750
1800ED12071,manampwj,"Austerlands, Huddersfield Road/Heywood Lane (Opp House 864)",53.54634,-2.05898
1800ED12081,manampwm,"Austerlands, Huddersfield Rd/Three Crowns (Nr Three Crowns)",53.54693,-2.05544
1800ED12091,manampwp,"Austerlands, Huddersfield Road/Three Crowns (Op Three Crown)",53.54700,-2.05510
1800ED12101,manampwt,"Austerlands, Huddersfield Rd/Higher Turf Lane (Nr Hse 1001)",53.54792,-2.05354
1800ED12111,manamtad,"Austerlands, Huddersfield Road/Higher Turf Lane (Op Hse 999)",53.54776,-2.05364
1800ED12121,manamtag,"Scouthead, Huddersfield Road/Lyndon Close (Open Ground)",53.54890,-2.04865
1800ED12131,manamtaj,"Scouthead, Huddersfield Road/Lyndon Close (O/s House 1095)",53.54901,-2.04913
1800ED12141,manamtam,"Scouthead, Huddersfield Road/St Pauls Church (Os Church)",53.54892,-2.04567
1800ED12151,manamtap,"Scouthead, Huddersfield Road/St Pauls Church (Opp Church)",53.54884,-2.04540
1800ED12161,manamtat,"Scouthead, Huddersfield Road/Star Inn (Adj To Star Inn)",53.54902,-2.04276
1800ED12171,manamtaw,"Scouthead, Oldham Road/Star Inn (Nr House 1267)",53.54964,-2.04137
1800ED12181,manamtda,"Scouthead, Oldham Road/Dale View (Nr Open Land)",53.55257,-2.03554
1800ED12191,manamtdg,"Scouthead, Oldham Road/Dale View (Nr Grass Land)",53.55251,-2.03517
1800ED12201,manamtdj,"Wall Hill (Dobcross), Oldham Road/Wall Hill Road (Nr Open Land)",53.55376,-2.03226
1800ED12211,manamtdm,"Wall Hill (Dobcross), Oldham Road/Wall Hill Road (Nr Beeches)",53.55452,-2.03220
1800ED12221,manamtdp,"High Moor (Oldham), Oldham Road/Cross Keys Inn (Nr Albion Farm)",53.55882,-2.03252
1800ED12231,manamtdt,"High Moor (Oldham), Oldham Road/Cross Keys Inn (Nr Cross Keys)",53.55897,-2.03017
1800ED12241,manamtdw,"Delph (Saddleworth), Oldham Road/Stoneswood (Nr House 33)",53.56229,-2.02492
1800ED12251,manamtga,"Delph (Saddleworth), Oldham Road/Stoneswood (Opp House 33)",53.56225,-2.02520
1800ED12261,manamtgd,"Delph (Saddleworth), Oldham Road/Delph Cross Roads (Os Hse 20)",53.56374,-2.02172
1800ED12271,manamtgj,"Delph (Saddleworth), The Sound/Oldham Road (Nr Open Land)",53.56431,-2.02090
1800ED12281,manamtgm,"Delph (Saddleworth), The Sound/Oldham Road (Nr Open Land)",53.56436,-2.02078
1800ED12291,manamtgp,"Delph (Saddleworth), King Street/The Swan (Post Office)",53.56811,-2.02377
1800ED12301,manamtgt,"Delph (Saddleworth), King Street/The Swan (Os The Swan)",53.56785,-2.02386
1800ED12311,manamtgw,"Carrcote, Denshaw Road/Lodge Lane (Opp School)",53.56964,-2.02554
1800ED12321,manamtja,"Carrcote, Denshaw Road/Lodge Lane (Nr School)",53.56958,-2.02572
1800ED12331,manamtjd,"Carrcote, Denshaw Road/Friarmere Road (Opp School)",53.56987,-2.02741
1800ED12341,manamtjg,"Carrcote, Denshaw Road/Friarmere Road (Op Hse 46)",53.56984,-2.02812
1800ED12351,manamtjm,"Carrcote, Friarmere Road/Roche Road (Opp House 3)",53.57032,-2.02746
1800ED12361,manamtjp,"Carrcote, Lodge Lane/Denshaw Road (Nr Open Land)",53.56986,-2.02506
1800ED12371,manamtjt,"Delph (Saddleworth), Denshaw Road/Slack Lane (O/s House 82)",53.57146,-2.03436
1800ED12381,manamtjw,"Delph (Saddleworth), Denshaw Road/Slack Lane (Nr Grass Land)",53.57133,-2.03490
1800ED12391,manamtma,"Delph (Saddleworth), Denshaw Road (Nr Grass Land)",53.57145,-2.03733
1800ED12401,manamtmd,"Delph (Saddleworth), Denshaw Road (Nr Open Land)",53.57154,-2.03605
1800ED12411,manamtmg,"Slackcote, Denshaw Road/New Barn Road (Nr Pond)",53.57708,-2.04214
1800ED12421,manamtmj,"Slackcote, Denshaw Road/Tame Lane (Nr Grass Land)",53.57894,-2.04216
1800ED12431,manamtmp,"Slackcote, Denshaw Road/Tame Lane (Nr Grass Land)",53.57945,-2.04189
1800ED12441,manamtmt,"Denshaw, Denshaw Road/Summer Hill Clough (Opp Ed 0269)",53.58423,-2.03931
1800ED12451,manamtmw,"Denshaw, Denshaw Road/Wham Lane (Nr Grass Land)",53.58812,-2.03830
1800ED12461,manamtpa,"Denshaw, Delph Road/Wham Lane (Nr Fields)",53.58792,-2.03819
1800ED12471,manamtpd,"Denshaw, Rochdale Road/Junction Inn (Nr Junction Inn)",53.59248,-2.04078
1800ED12481,manamtpg,"Denshaw, Rochdale Road/Junction Inn (Nr Public House)",53.59264,-2.04080
1800ED12491,manamtpj,"Denshaw, Dumfries Avenue/Rochdale Road (Opp House 34)",53.59341,-2.04142
1800ED12501,manamtpm,"Denshaw, Oldham Road/Junction Inn (Nr Weir)",53.59156,-2.04025
1800ED12511,manamtpt,"Denshaw, Oldham Road/Printers Arms (Nr Printers Arms)",53.58941,-2.04277
1800ED12521,manamtpw,"Denshaw, Oldham Road/Printers Arms (Op Farmland)",53.59031,-2.04107
1800ED12531,manamtwa,"Old Tame, Oldham Road/The Barracks (Nr House 74)",53.58565,-2.04676
1800ED12541,manamtwd,"Denshaw, Oldham Road/The Barracks (Opp House 34)",53.58913,-2.04298
1800ED12551,manamtwg,"Old Tame, Oldham Road/Golden Fleece (Op Golden Fleece)",53.58435,-2.04828
1800ED12561,manamtwj,"Old Tame, Oldham Road/Golden Fleece (Nr Golden Fleece)",53.58408,-2.04837
1800ED12571,manamtwm,"Grains Bar, Oldham Road/Hollin Bank (Os Cottontree)",53.57872,-2.05326
1800ED12581,manamtwp,"Grains Bar, Oldham Road/Hollin Bank (Opp Garden Cntr)",53.57848,-2.05338
1800ED12591,manamtwt,"Grains Bar, Oldham Road/Braeside (Opp House 142)",53.57630,-2.05604
1800ED12601,manamwad,"Grains Bar, Oldham Road/Braeside (Os House 140)",53.57666,-2.05584
1800ED12611,manamwag,"Grains Bar, Halifax Road/Grains Bar (O/s House 36)",53.57277,-2.05872
1800ED12621,manamwaj,"Grains Bar, Halifax Road/Grains Bar (Nr Toilets)",53.57245,-2.05894
1800ED12631,manamwam,"Besom Hill, Ripponden Road/Doorstones Farm (Nr Grass Land)",53.57130,-2.06223
1800ED12641,manamwap,"Besom Hill, Ripponden Road/Doorstones Farm (Opp Farm)",53.57111,-2.06276
1800ED12651,manamwat,"Sholver, Ripponden Road/Waggon & Horses (Nr Waggon & Horses)",53.56901,-2.06919
1800ED12661,manamwaw,"Sholver, Ripponden Road/Waggon & Horses (Op Waggon & Horses)",53.56883,-2.06961
1800ED12671,manamwda,"Sholver, Coleridge Road/Wells Road (Nr Surgery)",53.56841,-2.07165
1800ED12681,manamwdg,"Sholver, Coleridge Road/Wells Road (Op Surgery)",53.56849,-2.07179
1800ED12691,mantjapd,"Diggle, Huddersfield Road/Carr Lane (Nr School)",53.57005,-1.99513
1800ED12701,manamwdj,"Sholver, Coleridge Road/St Thomas (Os Flats)",53.56699,-2.07674
1800ED12711,manamwdm,"Sholver, Coleridge Road/Longfellow Crescent (Opp Phone Box)",53.56710,-2.07690
1800ED12721,manamwdp,"Sholver, Longfellow Crescent/Stevenson Drive (O/s House 14)",53.56594,-2.07672
1800ED12731,manamwdt,"Sholver, Longfellow Crescent/Stevenson Dr (Os Building 27)",53.56557,-2.07657
1800ED12741,manamwdw,"Sholver, Sholver Lane/Wilkes Street (Nr Open Land)",53.56487,-2.07978
1800ED12751,manamwga,"Sholver, Sholver Lane/Wilkes Street (Nr Grass Land)",53.56506,-2.07992
1800ED12771,manamwgj,"Sholver, Pearly Bank/Sholver Terminus (Nr Open Land)",53.56607,-2.08140
1800ED12781,manamwgm,"Sholver, Ripponden Road/Sholver Lane (O/s House 779)",53.56564,-2.07243
1800ED12811,manamwgw,"Sholver, Ripponden Road/Sholver Lane (Nr Bulls Head)",53.56473,-2.07297
1800ED12821,manamwja,"Moorside (Oldham), Ripponden Road/The Moorside (Handy Man Shop)",53.56350,-2.07427
1800ED12841,manamwjd,"Moorside (Oldham), Turf Pit Lane/Ripponden Road (Opp House 26)",53.56288,-2.07373
1800ED12861,manamwjg,"Moorside (Oldham), Turf Pit Lane/Sunfield Avenue (O/s House 180)",53.56359,-2.06985
1800ED12871,manamwjm,"Moorside (Oldham), Turf Pit Lane/Priestwood Avenue (Opp Heys Farm)",53.56406,-2.06840
1800ED12881,manamwjp,"Strine Dale, Turf Pit Lane/Whitehall Lane (Nr Pavillion)",53.56435,-2.06731
1800ED12891,manamwjt,"Strine Dale, Turf Pit Lane/Whitehall Lane (Nr Open Land)",53.56472,-2.06532
1800ED12911,manamwjw,"Strine Dale, Arncliffe Rise/Hill Top School (Hilltop School)",53.56534,-2.06085
1800ED12921,manamwma,"Grotton, Oldham Road/Coverhill Road (Nr Grass Land)",53.53722,-2.04930
1800ED12931,manamwmd,"Lydgate (Saddleworth), Oldham Road/Lydgate (O/s H'dressers)",53.53708,-2.04127
1800ED12941,manamwmg,"Lydgate (Saddleworth), Oldham Road/Lydgate (O/s House 228)",53.53727,-2.04088
1800ED12951,manamwmj,"Grasscroft, Oldham Road/Beechfield (O/s House 55)",53.53766,-2.03840
1800ED12961,manamwmp,"Grasscroft, Oldham Road/Beechfield (O/s House 178)",53.53788,-2.03789
1800ED12971,manamwmt,"Grasscroft, Oldham Road/Lovers Lane (O/s House 148)",53.53875,-2.03417
1800ED12981,manamwmw,"Grasscroft, Oldham Road/Lovers Lane (Nr House 29)",53.53873,-2.03377
1800ED12991,manamwpa,"Grasscroft, Oldham Road/Brookway (O/s House 88)",53.53861,-2.02822
1800ED13001,manamwpd,"Grasscroft, Oldham Road/Brookway (Opp House 80)",53.53829,-2.02787
1800ED13011,manamwpg,"Grasscroft, Oldham Road/Farrars Arms (Nr Sub Station)",53.53776,-2.02386
1800ED24831,manatgdg,"Werneth, Manchester Road/Derby Street (nr Mosque)",53.53247,-2.13304
1800ED24861,manatgdj,"Werneth, Manchester Road/Frederick Street (Op Ford Garage)",53.53576,-2.13103
1800ED24871,manatgdm,"Werneth, Manchester Road/Frederick Street (o/s Park)",53.53444,-2.13145
1800ED24891,manatgdp,"Werneth, Manchester Street/Alfred Street (o/s Shops)",53.53701,-2.12880
1800ED24901,manatgdt,"Werneth, Manchester Street/Alfred Street (nr Hotel)",53.53710,-2.12797
1800ED24921,manatgdw,"Werneth, Manchester Street/Lee Street  (Stop B)",53.53859,-2.12458
1800ED24931,manatgja,"Werneth, Manchester Street/Lee Street  (Stop A)",53.53899,-2.12431
1800ED27011,manatgjd,"Summit (Oldham), Rochdale Road/Thornham Summit (Op house 825)",53.58303,-2.13620
1800ED27131,manatgjg,"Hollins (Hollinwood), Heron Street/Merton Avenue (o/s Tennis Courts)",53.52488,-2.12663
1800ED27151,manatgjm,"Werneth, Heron Street/Chamber Road (O/s House 175)",53.52689,-2.12914
